Sample ID,Ground Truth,Predicted Label,Results
2498,pepper_pork_bun,steam-fried_bun,Incorrect
2499,milkfish_belly_congee,milkfish_belly_congee,Correct
2500,oyster_omelet,oyster_omelet,Correct
2501,grilled_corn,grilled_corn,Correct
2502,mutton_fried_noodles,mutton_fried_noodles,Correct
2503,fried_rice_noodles,fried_rice_noodles,Correct
2504,sanxia_golden_croissants,sanxia_golden_croissants,Correct
2505,sweet_potato_ball,sweet_potato_ball,Correct
2506,kung-pao_chicken,kung-pao_chicken,Correct
2507,mung_bean_smoothie_milk,mung_bean_smoothie_milk,Correct
2508,hung_rui_chen_sandwich,hung_rui_chen_sandwich,Correct
2509,oyster_omelet,oyster_omelet,Correct
2510,deep_fried_pork_rib_and_radish_soup,deep_fried_pork_rib_and_radish_soup,Correct
2511,beef_noodles,beef_noodles,Correct
2512,sishen_soup,sishen_soup,Correct
2513,sanxia_golden_croissants,sanxia_golden_croissants,Correct
2514,mung_bean_smoothie_milk,mung_bean_smoothie_milk,Correct
2515,sun_cake,sun_cake,Correct
2516,grilled_corn,grilled_corn,Correct
2517,pig's_blood_soup,pig's_blood_soup,Correct
2518,sanxia_golden_croissants,sanxia_golden_croissants,Correct
2519,crab_migao,crab_migao,Correct
2520,bubble_tea,bubble_tea,Correct
2521,yolk_pastry,yolk_pastry,Correct
2522,hakka_stir-fried,hakka_stir-fried,Correct
2523,taiwanese_burrito,taiwanese_burrito,Correct
2524,pineapple_cake,pineapple_cake,Correct
2525,dried_shredded_squid,dried_shredded_squid,Correct
2526,grilled_taiwanese_sausage,grilled_taiwanese_sausage,Correct
2527,turnip_cake,turnip_cake,Correct
2528,egg_pancake_roll,egg_pancake_roll,Correct
2529,hung_rui_chen_sandwich,hung_rui_chen_sandwich,Correct
2530,tube-shaped_migao,tube-shaped_migao,Correct
2531,turnip_cake,turnip_cake,Correct
2532,papaya_milk,papaya_milk,Correct
2533,sishen_soup,sishen_soup,Correct
2534,hakka_stir-fried,hakka_stir-fried,Correct
2535,deep_fried_pork_rib_and_radish_soup,deep_fried_pork_rib_and_radish_soup,Correct
2536,cold_noodles,cold_noodles,Correct
2537,sesame_oil_chicken_soup,sesame_oil_chicken_soup,Correct
2538,twist_roll,twist_roll,Correct
2539,sishen_soup,sishen_soup,Correct
2540,seafood_congee,seafood_congee,Correct
2541,bitter_melon_with_salted_eggs,bitter_melon_with_salted_eggs,Correct
2542,deep_fried_pork_rib_and_radish_soup,deep_fried_pork_rib_and_radish_soup,Correct
2543,stewed_pig's_knuckles,luwei,Incorrect
2544,salty_fried_chicken_nuggets,salty_fried_chicken_nuggets,Correct
2545,fried_eel_noodles,fried_eel_noodles,Correct
2546,turkey_rice,turkey_rice,Correct
2547,coffin_toast,coffin_toast,Correct
2548,stir-fried_duck_meat_broth,stir-fried_duck_meat_broth,Correct
2549,mung_bean_smoothie_milk,mung_bean_smoothie_milk,Correct
2550,salty_fried_chicken_nuggets,salty_fried_chicken_nuggets,Correct
2551,fried-spanish_mackerel_thick_soup,fried-spanish_mackerel_thick_soup,Correct
2552,egg_pancake_roll,egg_pancake_roll,Correct
2553,jelly_of_gravey_and_chicken_feet_skin,jelly_of_gravey_and_chicken_feet_skin,Correct
2554,fried_rice_noodles,fried_rice_noodles,Correct
2555,intestine_and_oyster_vermicelli,intestine_and_oyster_vermicelli,Correct
2556,sanxia_golden_croissants,sanxia_golden_croissants,Correct
2557,steamed_cod_fish_with_crispy_bean,steamed_cod_fish_with_crispy_bean,Correct
2558,tanghulu,tanghulu,Correct
2559,steamed_cod_fish_with_crispy_bean,steamed_cod_fish_with_crispy_bean,Correct
2560,grilled_taiwanese_sausage,grilled_corn,Incorrect
2561,sliced_pork_bun,sliced_pork_bun,Correct
2562,pork_intestines_fire_pot,sesame_oil_chicken_soup,Incorrect
2563,rice_with_soy-stewed_pork,rice_with_soy-stewed_pork,Correct
2564,stinky_tofu,stinky_tofu,Correct
2565,jerky,jerky,Correct
2566,tube-shaped_migao,tube-shaped_migao,Correct
2567,wheel_pie,wheel_pie,Correct
2568,intestine_and_oyster_vermicelli,intestine_and_oyster_vermicelli,Correct
2569,night_market_steak,night_market_steak,Correct
2570,deep-fried_chicken_cutlets,deep-fried_chicken_cutlets,Correct
2571,wheel_pie,wheel_pie,Correct
2572,three-cup_chicken,three-cup_chicken,Correct
2573,chicken_mushroom_soup,milkfish_belly_congee,Incorrect
2574,tanghulu,tanghulu,Correct
2575,three-cup_chicken,three-cup_chicken,Correct
2576,turnip_cake,turnip_cake,Correct
2577,dried_shredded_squid,dried_shredded_squid,Correct
2578,bawan,bawan,Correct
2579,stewed_pig's_knuckles,stewed_pig's_knuckles,Correct
2580,three-cup_chicken,three-cup_chicken,Correct
2581,sailfish_stick,sailfish_stick,Correct
2582,bitter_melon_with_salted_eggs,bitter_melon_with_salted_eggs,Correct
2583,beef_soup,beef_soup,Correct
2584,stir-fried_duck_meat_broth,stir-fried_duck_meat_broth,Correct
2585,sun_cake,sun_cake,Correct
2586,sugar_coated_sweet_potato,sugar_coated_sweet_potato,Correct
2587,spicy_duck_blood,spicy_duck_blood,Correct
2588,papaya_milk,papaya_milk,Correct
2589,stir-fried_pork_intestine_with_ginger,stir-fried_pork_intestine_with_ginger,Correct
2590,stir-fried_calamari_broth,stir-fried_calamari_broth,Correct
2591,stir-fried_duck_meat_broth,stir-fried_duck_meat_broth,Correct
2592,nougat,nougat,Correct
2593,bawan,bawan,Correct
2594,turnip_cake,turnip_cake,Correct
2595,coffin_toast,coffin_toast,Correct
2596,papaya_milk,papaya_milk,Correct
2597,bitter_melon_with_salted_eggs,bitter_melon_with_salted_eggs,Correct
2598,luwei,braised_napa_cabbage,Incorrect
2599,kung-pao_chicken,kung-pao_chicken,Correct
2600,brown_sugar_cake,brown_sugar_cake,Correct
2601,brown_sugar_cake,brown_sugar_cake,Correct
2602,beef_noodles,beef_noodles,Correct
2603,night_market_steak,night_market_steak,Correct
2604,turnip_cake,turnip_cake,Correct
2605,stir_fried_clams_with_basil,stir_fried_clams_with_basil,Correct
2606,grilled_taiwanese_sausage,grilled_taiwanese_sausage,Correct
2607,rice_dumpling,rice_dumpling,Correct
2608,kung-pao_chicken,kung-pao_chicken,Correct
2609,spicy_duck_blood,beef_noodles,Incorrect
2610,mutton_fried_noodles,mutton_fried_noodles,Correct
2611,mango_shaved_ice,mango_shaved_ice,Correct
2612,scallion_pancake,scallion_pancake,Correct
2613,crab_migao,crab_migao,Correct
2614,steam-fried_bun,steam-fried_bun,Correct
2615,deep-fried_chicken_cutlets,deep-fried_chicken_cutlets,Correct
2616,sweet_and_sour_pork_ribs,sweet_and_sour_pork_ribs,Correct
2617,potsticker,potsticker,Correct
2618,beef_soup,beef_soup,Correct
2619,sweet_and_sour_pork_ribs,sweet_and_sour_pork_ribs,Correct
2620,stewed_pig's_knuckles,stewed_pig's_knuckles,Correct
2621,grilled_taiwanese_sausage,grilled_taiwanese_sausage,Correct
2622,stir-fried_pork_intestine_with_ginger,stir-fried_pork_intestine_with_ginger,Correct
2623,jelly_of_gravey_and_chicken_feet_skin,jelly_of_gravey_and_chicken_feet_skin,Correct
2624,deep_fried_pork_rib_and_radish_soup,deep_fried_pork_rib_and_radish_soup,Correct
2625,hot_sour_soup,hot_sour_soup,Correct
2626,rice_noodles_with_squid,seafood_congee,Incorrect
2627,milkfish_belly_congee,milkfish_belly_congee,Correct
2628,hung_rui_chen_sandwich,hung_rui_chen_sandwich,Correct
2629,milkfish_belly_congee,milkfish_belly_congee,Correct
2630,jerky,jerky,Correct
2631,saute_spring_onion_with_beef,saute_spring_onion_with_beef,Correct
2632,sishen_soup,sishen_soup,Correct
2633,sun_cake,sun_cake,Correct
2634,tanghulu,tanghulu,Correct
2635,sun_cake,mochi,Incorrect
2636,pig's_blood_soup,pig's_blood_soup,Correct
2637,milkfish_belly_congee,milkfish_belly_congee,Correct
2638,steam-fried_bun,steam-fried_bun,Correct
2639,oyster_fritter,deep-fried_chicken_cutlets,Incorrect
2640,rice_noodles_with_squid,rice_noodles_with_squid,Correct
2641,shrimp_rice,shrimp_rice,Correct
2642,turkey_rice,turkey_rice,Correct
2643,sliced_pork_bun,taiwanese_burrito,Incorrect
2644,scallion_pancake,scallion_pancake,Correct
2645,xiaolongbao,xiaolongbao,Correct
2646,rice_with_soy-stewed_pork,rice_with_soy-stewed_pork,Correct
2647,spicy_duck_blood,spicy_duck_blood,Correct
2648,xiaolongbao,xiaolongbao,Correct
2649,saute_spring_onion_with_beef,saute_spring_onion_with_beef,Correct
2650,seafood_congee,seafood_congee,Correct
2651,turkey_rice,turkey_rice,Correct
2652,taro_ball,taro_ball,Correct
2653,hakka_stir-fried,hakka_stir-fried,Correct
2654,taiwanese_burrito,taiwanese_burrito,Correct
2655,kung-pao_chicken,kung-pao_chicken,Correct
2656,bitter_melon_with_salted_eggs,bitter_melon_with_salted_eggs,Correct
2657,sanxia_golden_croissants,sanxia_golden_croissants,Correct
2658,stir-fried_loofah_with_clam,stir-fried_loofah_with_clam,Correct
2659,braised_pork_over_rice,braised_pork_over_rice,Correct
2660,steamed_taro_cake,steamed_taro_cake,Correct
2661,stir-fried_calamari_broth,stir-fried_calamari_broth,Correct
2662,mutton_fried_noodles,mutton_fried_noodles,Correct
2663,night_market_steak,night_market_steak,Correct
2664,pineapple_cake,pineapple_cake,Correct
2665,oyster_fritter,deep-fried_chicken_cutlets,Incorrect
2666,braised_napa_cabbage,braised_napa_cabbage,Correct
2667,pig's_blood_soup,pig's_blood_soup,Correct
2668,sweet_potato_ball,sweet_potato_ball,Correct
2669,hakka_stir-fried,hakka_stir-fried,Correct
2670,kung-pao_chicken,sweet_and_sour_pork_ribs,Incorrect
2671,eight_treasure_shaved_ice,eight_treasure_shaved_ice,Correct
2672,hakka_stir-fried,hakka_stir-fried,Correct
2673,stir-fried_calamari_broth,stir-fried_calamari_broth,Correct
2674,bawan,bawan,Correct
2675,sailfish_stick,sailfish_stick,Correct
2676,braised_napa_cabbage,braised_napa_cabbage,Correct
2677,bawan,bawan,Correct
2678,saute_spring_onion_with_beef,hakka_stir-fried,Incorrect
2679,scallion_pancake,scallion_pancake,Correct
2680,fried_eel_noodles,fried_eel_noodles,Correct
2681,saute_spring_onion_with_beef,saute_spring_onion_with_beef,Correct
2682,rice_with_soy-stewed_pork,rice_with_soy-stewed_pork,Correct
2683,yolk_pastry,yolk_pastry,Correct
2684,stir-fried_loofah_with_clam,stir-fried_loofah_with_clam,Correct
2685,braised_pork_over_rice,braised_pork_over_rice,Correct
2686,fried_eel_noodles,fried_eel_noodles,Correct
2687,pig's_blood_soup,pig's_blood_soup,Correct
2688,mutton_fried_noodles,mutton_fried_noodles,Correct
2689,jerky,jerky,Correct
2690,bubble_tea,bubble_tea,Correct
2691,steamed_cod_fish_with_crispy_bean,steamed_cod_fish_with_crispy_bean,Correct
2692,caozaiguo,caozaiguo,Correct
2693,steamed_taro_cake,steamed_taro_cake,Correct
2694,iron_egg,iron_egg,Correct
2695,stir-fried_pork_intestine_with_ginger,stir-fried_pork_intestine_with_ginger,Correct
2696,turnip_cake,turnip_cake,Correct
2697,pineapple_cake,pineapple_cake,Correct
2698,jerky,jerky,Correct
2699,caozaiguo,caozaiguo,Correct
2700,tube-shaped_migao,rice_dumpling,Incorrect
2701,rice_with_soy-stewed_pork,stewed_pig's_knuckles,Incorrect
2702,eight_treasure_shaved_ice,eight_treasure_shaved_ice,Correct
2703,cold_noodles,cold_noodles,Correct
2704,sailfish_stick,sailfish_stick,Correct
2705,yolk_pastry,roasted_sweet_potato,Incorrect
2706,grilled_taiwanese_sausage,grilled_taiwanese_sausage,Correct
2707,salty_fried_chicken_nuggets,salty_fried_chicken_nuggets,Correct
2708,spicy_duck_blood,spicy_duck_blood,Correct
2709,saute_spring_onion_with_beef,saute_spring_onion_with_beef,Correct
2710,rice_noodles_with_squid,rice_noodles_with_squid,Correct
2711,fried_instant_noodles,mutton_fried_noodles,Incorrect
2712,beef_noodles,luwei,Incorrect
2713,shrimp_rice,shrimp_rice,Correct
2714,sishen_soup,sishen_soup,Correct
2715,pig's_blood_soup,pig's_blood_soup,Correct
2716,taiwanese_sausage_in_rice_bun,taiwanese_sausage_in_rice_bun,Correct
2717,taiwanese_burrito,taiwanese_burrito,Correct
2718,steamed_cod_fish_with_crispy_bean,steamed_cod_fish_with_crispy_bean,Correct
2719,sishen_soup,sishen_soup,Correct
2720,mutton_fried_noodles,mutton_fried_noodles,Correct
2721,mung_bean_smoothie_milk,mung_bean_smoothie_milk,Correct
2722,taiwanese_pork_ball_soup,taiwanese_pork_ball_soup,Correct
2723,steam-fried_bun,steam-fried_bun,Correct
2724,pineapple_cake,pineapple_cake,Correct
2725,mango_shaved_ice,mango_shaved_ice,Correct
2726,three-cup_chicken,three-cup_chicken,Correct
2727,taiwanese_pork_ball_soup,taiwanese_pork_ball_soup,Correct
2728,roasted_sweet_potato,roasted_sweet_potato,Correct
2729,preserved_egg_tofu,preserved_egg_tofu,Correct
2730,sailfish_stick,sailfish_stick,Correct
2731,cold_noodles,cold_noodles,Correct
2732,wheel_pie,wheel_pie,Correct
2733,yolk_pastry,yolk_pastry,Correct
2734,fried-spanish_mackerel_thick_soup,fried-spanish_mackerel_thick_soup,Correct
2735,bubble_tea,bubble_tea,Correct
2736,sun_cake,sun_cake,Correct
2737,mutton_hot_pot,mutton_hot_pot,Correct
2738,taiwanese_burrito,taiwanese_burrito,Correct
2739,beef_soup,beef_soup,Correct
2740,bitter_melon_with_salted_eggs,bitter_melon_with_salted_eggs,Correct
2741,rice_noodles_with_squid,rice_noodles_with_squid,Correct
2742,sweet_and_sour_pork_ribs,sweet_and_sour_pork_ribs,Correct
2743,bubble_tea,bubble_tea,Correct
2744,stir-fried_pork_intestine_with_ginger,stir-fried_pork_intestine_with_ginger,Correct
2745,xiaolongbao,xiaolongbao,Correct
2746,turkey_rice,turkey_rice,Correct
2747,oyster_fritter,oyster_fritter,Correct
2748,twist_roll,twist_roll,Correct
2749,luwei,luwei,Correct
2750,milkfish_belly_congee,milkfish_belly_congee,Correct
2751,egg_pancake_roll,egg_pancake_roll,Correct
2752,braised_napa_cabbage,braised_napa_cabbage,Correct
2753,rice_with_soy-stewed_pork,rice_with_soy-stewed_pork,Correct
2754,turnip_cake,turnip_cake,Correct
2755,bubble_tea,bubble_tea,Correct
2756,beef_soup,beef_soup,Correct
2757,scrambled_eggs_with_tomatoes,scrambled_eggs_with_tomatoes,Correct
2758,deep_fried_pork_rib_and_radish_soup,deep_fried_pork_rib_and_radish_soup,Correct
2759,mutton_fried_noodles,mutton_fried_noodles,Correct
2760,taiwanese_burrito,taiwanese_burrito,Correct
2761,sun_cake,sun_cake,Correct
2762,fried_eel_noodles,fried_eel_noodles,Correct
2763,stewed_pig's_knuckles,stewed_pig's_knuckles,Correct
2764,hakka_stir-fried,hakka_stir-fried,Correct
2765,stewed_pig's_knuckles,stewed_pig's_knuckles,Correct
2766,milkfish_belly_congee,milkfish_belly_congee,Correct
2767,sishen_soup,sishen_soup,Correct
2768,jelly_of_gravey_and_chicken_feet_skin,jelly_of_gravey_and_chicken_feet_skin,Correct
2769,braised_napa_cabbage,braised_napa_cabbage,Correct
2770,nougat,nougat,Correct
2771,pineapple_cake,pineapple_cake,Correct
2772,dried_shredded_squid,dried_shredded_squid,Correct
2773,sesame_oil_chicken_soup,sesame_oil_chicken_soup,Correct
2774,egg_pancake_roll,egg_pancake_roll,Correct
2775,braised_pork_over_rice,braised_pork_over_rice,Correct
2776,mango_shaved_ice,mango_shaved_ice,Correct
2777,ginger_duck_stew,ginger_duck_stew,Correct
2778,beef_soup,beef_soup,Correct
2779,luwei,luwei,Correct
2780,sun_cake,sun_cake,Correct
2781,fried-spanish_mackerel_thick_soup,fried-spanish_mackerel_thick_soup,Correct
2782,kung-pao_chicken,kung-pao_chicken,Correct
2783,scrambled_eggs_with_shrimp,scrambled_eggs_with_shrimp,Correct
2784,oyster_fritter,oyster_fritter,Correct
2785,egg_pancake_roll,egg_pancake_roll,Correct
2786,mutton_hot_pot,mutton_hot_pot,Correct
2787,sugar_coated_sweet_potato,sugar_coated_sweet_potato,Correct
2788,mango_shaved_ice,mango_shaved_ice,Correct
2789,dried_shredded_squid,dried_shredded_squid,Correct
2790,chinese_pickled_cucumber,chinese_pickled_cucumber,Correct
2791,mutton_fried_noodles,mutton_fried_noodles,Correct
2792,iron_egg,iron_egg,Correct
2793,caozaiguo,caozaiguo,Correct
2794,fish_head_casserole,fish_head_casserole,Correct
2795,hung_rui_chen_sandwich,hung_rui_chen_sandwich,Correct
2796,dried_shredded_squid,dried_shredded_squid,Correct
2797,rice_with_soy-stewed_pork,rice_with_soy-stewed_pork,Correct
2798,wheel_pie,wheel_pie,Correct
2799,oyster_omelet,oyster_omelet,Correct
2800,mung_bean_smoothie_milk,mung_bean_smoothie_milk,Correct
2801,papaya_milk,papaya_milk,Correct
2802,turkey_rice,turkey_rice,Correct
2803,taro_ball,taro_ball,Correct
2804,fish_head_casserole,fish_head_casserole,Correct
2805,bawan,bawan,Correct
2806,sishen_soup,sishen_soup,Correct
2807,ginger_duck_stew,sesame_oil_chicken_soup,Incorrect
2808,jerky,jerky,Correct
2809,fried-spanish_mackerel_thick_soup,fried-spanish_mackerel_thick_soup,Correct
2810,steamed_cod_fish_with_crispy_bean,steamed_cod_fish_with_crispy_bean,Correct
2811,hakka_stir-fried,hakka_stir-fried,Correct
2812,yolk_pastry,yolk_pastry,Correct
2813,fish_head_casserole,fish_head_casserole,Correct
2814,saute_spring_onion_with_beef,saute_spring_onion_with_beef,Correct
2815,three-cup_chicken,three-cup_chicken,Correct
2816,stir-fried_loofah_with_clam,stir-fried_loofah_with_clam,Correct
2817,fish_head_casserole,fish_head_casserole,Correct
2818,stir-fried_loofah_with_clam,stir-fried_loofah_with_clam,Correct
2819,eight_treasure_shaved_ice,eight_treasure_shaved_ice,Correct
2820,fried_instant_noodles,fried_instant_noodles,Correct
2821,sugar_coated_sweet_potato,sugar_coated_sweet_potato,Correct
2822,stir-fried_loofah_with_clam,stir-fried_loofah_with_clam,Correct
2823,hung_rui_chen_sandwich,hung_rui_chen_sandwich,Correct
2824,taiwanese_sausage_in_rice_bun,taiwanese_sausage_in_rice_bun,Correct
2825,steamed_cod_fish_with_crispy_bean,steamed_cod_fish_with_crispy_bean,Correct
2826,sliced_pork_bun,sliced_pork_bun,Correct
2827,yolk_pastry,yolk_pastry,Correct
2828,fried_eel_noodles,fried_eel_noodles,Correct
2829,taiwanese_sausage_in_rice_bun,taiwanese_sausage_in_rice_bun,Correct
2830,shrimp_rice,shrimp_rice,Correct
2831,xiaolongbao,xiaolongbao,Correct
2832,stir-fried_calamari_broth,stir-fried_calamari_broth,Correct
2833,grilled_taiwanese_sausage,grilled_taiwanese_sausage,Correct
2834,chicken_mushroom_soup,chicken_mushroom_soup,Correct
2835,rice_with_soy-stewed_pork,rice_with_soy-stewed_pork,Correct
2836,stir_fried_clams_with_basil,stir_fried_clams_with_basil,Correct
2837,iron_egg,iron_egg,Correct
2838,mutton_fried_noodles,mutton_fried_noodles,Correct
2839,kung-pao_chicken,kung-pao_chicken,Correct
2840,preserved_egg_tofu,preserved_egg_tofu,Correct
2841,ginger_duck_stew,mutton_hot_pot,Incorrect
2842,taiwanese_sausage_in_rice_bun,taiwanese_sausage_in_rice_bun,Correct
2843,meat_dumpling_in_chili_oil,meat_dumpling_in_chili_oil,Correct
2844,beef_soup,beef_soup,Correct
2845,meat_dumpling_in_chili_oil,sweet_and_sour_pork_ribs,Incorrect
2846,tanghulu,tanghulu,Correct
2847,scallion_pancake,scallion_pancake,Correct
2848,bawan,bawan,Correct
2849,yolk_pastry,yolk_pastry,Correct
2850,kung-pao_chicken,three-cup_chicken,Incorrect
2851,mango_shaved_ice,mango_shaved_ice,Correct
2852,stir-fried_duck_meat_broth,stir-fried_duck_meat_broth,Correct
2853,bawan,bawan,Correct
2854,fried_eel_noodles,fried_eel_noodles,Correct
2855,kung-pao_chicken,kung-pao_chicken,Correct
2856,bitter_melon_with_salted_eggs,bitter_melon_with_salted_eggs,Correct
2857,taiwanese_pork_ball_soup,taiwanese_pork_ball_soup,Correct
2858,taro_ball,taro_ball,Correct
2859,grilled_taiwanese_sausage,grilled_taiwanese_sausage,Correct
2860,ginger_duck_stew,ginger_duck_stew,Correct
2861,rice_with_soy-stewed_pork,rice_with_soy-stewed_pork,Correct
2862,rice_with_soy-stewed_pork,rice_with_soy-stewed_pork,Correct
2863,beef_soup,beef_soup,Correct
2864,luwei,luwei,Correct
2865,stir-fried_pork_intestine_with_ginger,stir-fried_pork_intestine_with_ginger,Correct
2866,taiwanese_pork_ball_soup,spicy_duck_blood,Incorrect
2867,ginger_duck_stew,ginger_duck_stew,Correct
2868,deep-fried_chicken_cutlets,deep-fried_chicken_cutlets,Correct
2869,stir-fried_duck_meat_broth,stir-fried_duck_meat_broth,Correct
2870,shrimp_rice,shrimp_rice,Correct
2871,cold_noodles,cold_noodles,Correct
2872,xiaolongbao,xiaolongbao,Correct
2873,oyster_omelet,oyster_omelet,Correct
2874,chinese_pickled_cucumber,chinese_pickled_cucumber,Correct
2875,braised_napa_cabbage,braised_napa_cabbage,Correct
2876,beef_soup,beef_soup,Correct
2877,stir-fried_loofah_with_clam,stir-fried_loofah_with_clam,Correct
2878,three-cup_chicken,three-cup_chicken,Correct
2879,night_market_steak,night_market_steak,Correct
2880,night_market_steak,night_market_steak,Correct
2881,sweet_potato_ball,sweet_potato_ball,Correct
2882,stir_fried_clams_with_basil,stir_fried_clams_with_basil,Correct
2883,eight_treasure_shaved_ice,eight_treasure_shaved_ice,Correct
2884,stewed_pig's_knuckles,stewed_pig's_knuckles,Correct
2885,peanut_brittle,peanut_brittle,Correct
2886,peanut_brittle,peanut_brittle,Correct
2887,taiwanese_sausage_in_rice_bun,taiwanese_sausage_in_rice_bun,Correct
2888,luwei,luwei,Correct
2889,sailfish_stick,sailfish_stick,Correct
2890,stir_fried_clams_with_basil,stir_fried_clams_with_basil,Correct
2891,fried_eel_noodles,fried_eel_noodles,Correct
2892,taiwanese_pork_ball_soup,taiwanese_pork_ball_soup,Correct
2893,sliced_pork_bun,sliced_pork_bun,Correct
2894,oyster_fritter,oyster_fritter,Correct
2895,sun_cake,sun_cake,Correct
2896,mutton_hot_pot,ginger_duck_stew,Incorrect
2897,taiwanese_pork_ball_soup,milkfish_belly_congee,Incorrect
2898,sugar_coated_sweet_potato,sugar_coated_sweet_potato,Correct
2899,hot_sour_soup,hot_sour_soup,Correct
2900,oyster_omelet,oyster_omelet,Correct
2901,cold_noodles,cold_noodles,Correct
2902,caozaiguo,caozaiguo,Correct
2903,salty_fried_chicken_nuggets,salty_fried_chicken_nuggets,Correct
2904,pepper_pork_bun,pepper_pork_bun,Correct
2905,peanut_brittle,peanut_brittle,Correct
2906,spicy_duck_blood,spicy_duck_blood,Correct
2907,tube-shaped_migao,tube-shaped_migao,Correct
2908,tangyuan,tangyuan,Correct
2909,deep-fried_chicken_cutlets,deep-fried_chicken_cutlets,Correct
2910,milkfish_belly_congee,milkfish_belly_congee,Correct
2911,bubble_tea,bubble_tea,Correct
2912,tangyuan,tangyuan,Correct
2913,nabeyaki_egg_noodles,nabeyaki_egg_noodles,Correct
2914,meat_dumpling_in_chili_oil,meat_dumpling_in_chili_oil,Correct
2915,beef_noodles,beef_noodles,Correct
2916,steamed_cod_fish_with_crispy_bean,steamed_cod_fish_with_crispy_bean,Correct
2917,rice_dumpling,rice_dumpling,Correct
2918,pork_intestines_fire_pot,pork_intestines_fire_pot,Correct
2919,scrambled_eggs_with_tomatoes,scrambled_eggs_with_tomatoes,Correct
2920,roasted_sweet_potato,roasted_sweet_potato,Correct
2921,bitter_melon_with_salted_eggs,bitter_melon_with_salted_eggs,Correct
2922,mung_bean_smoothie_milk,mung_bean_smoothie_milk,Correct
2923,eight_treasure_shaved_ice,eight_treasure_shaved_ice,Correct
2924,ginger_duck_stew,ginger_duck_stew,Correct
2925,bawan,bawan,Correct
2926,fried-spanish_mackerel_thick_soup,fried-spanish_mackerel_thick_soup,Correct
2927,peanut_brittle,peanut_brittle,Correct
2928,mutton_fried_noodles,mutton_fried_noodles,Correct
2929,mochi,mochi,Correct
2930,fish_head_casserole,fish_head_casserole,Correct
2931,steamed_cod_fish_with_crispy_bean,steamed_cod_fish_with_crispy_bean,Correct
2932,stir-fried_loofah_with_clam,stir-fried_loofah_with_clam,Correct
2933,fried_rice_noodles,fried_rice_noodles,Correct
2934,potsticker,potsticker,Correct
2935,scallion_pancake,scallion_pancake,Correct
2936,intestine_and_oyster_vermicelli,intestine_and_oyster_vermicelli,Correct
2937,deep_fried_pork_rib_and_radish_soup,deep_fried_pork_rib_and_radish_soup,Correct
2938,stir-fried_pork_intestine_with_ginger,stir-fried_pork_intestine_with_ginger,Correct
2939,taiwanese_burrito,taiwanese_burrito,Correct
2940,fried_rice_noodles,fried_rice_noodles,Correct
2941,mochi,mochi,Correct
2942,fried_instant_noodles,fried_instant_noodles,Correct
2943,fried-spanish_mackerel_thick_soup,fried-spanish_mackerel_thick_soup,Correct
2944,hung_rui_chen_sandwich,hung_rui_chen_sandwich,Correct
2945,tangyuan,tangyuan,Correct
2946,braised_pork_over_rice,braised_pork_over_rice,Correct
2947,nabeyaki_egg_noodles,fried-spanish_mackerel_thick_soup,Incorrect
2948,rice_dumpling,rice_dumpling,Correct
2949,rice_noodles_with_squid,rice_noodles_with_squid,Correct
2950,peanut_brittle,peanut_brittle,Correct
2951,chicken_mushroom_soup,chicken_mushroom_soup,Correct
2952,saute_spring_onion_with_beef,saute_spring_onion_with_beef,Correct
2953,bawan,bawan,Correct
2954,steam-fried_bun,steam-fried_bun,Correct
2955,taiwanese_burrito,taiwanese_burrito,Correct
2956,mutton_hot_pot,mutton_hot_pot,Correct
2957,spicy_duck_blood,spicy_duck_blood,Correct
2958,potsticker,potsticker,Correct
2959,rice_with_soy-stewed_pork,rice_with_soy-stewed_pork,Correct
2960,sweet_and_sour_pork_ribs,sweet_and_sour_pork_ribs,Correct
2961,steamed_cod_fish_with_crispy_bean,steamed_cod_fish_with_crispy_bean,Correct
2962,fried_instant_noodles,fried_instant_noodles,Correct
2963,intestine_and_oyster_vermicelli,intestine_and_oyster_vermicelli,Correct
2964,mung_bean_smoothie_milk,mung_bean_smoothie_milk,Correct
2965,milkfish_belly_congee,milkfish_belly_congee,Correct
2966,mung_bean_smoothie_milk,mung_bean_smoothie_milk,Correct
2967,fried_instant_noodles,fried_instant_noodles,Correct
2968,yolk_pastry,yolk_pastry,Correct
2969,preserved_egg_tofu,preserved_egg_tofu,Correct
2970,hung_rui_chen_sandwich,hung_rui_chen_sandwich,Correct
2971,egg_pancake_roll,egg_pancake_roll,Correct
2972,sishen_soup,sishen_soup,Correct
2973,mutton_hot_pot,ginger_duck_stew,Incorrect
2974,scrambled_eggs_with_shrimp,scrambled_eggs_with_shrimp,Correct
2975,stinky_tofu,stinky_tofu,Correct
2976,pineapple_cake,pineapple_cake,Correct
2977,sliced_pork_bun,sliced_pork_bun,Correct
2978,stir-fried_duck_meat_broth,stir-fried_calamari_broth,Incorrect
2979,shrimp_rice,shrimp_rice,Correct
2980,wheel_pie,wheel_pie,Correct
2981,sweet_potato_ball,sweet_potato_ball,Correct
2982,milkfish_belly_congee,milkfish_belly_congee,Correct
2983,eight_treasure_shaved_ice,eight_treasure_shaved_ice,Correct
2984,iron_egg,iron_egg,Correct
2985,pineapple_cake,pineapple_cake,Correct
2986,steamed_cod_fish_with_crispy_bean,steamed_cod_fish_with_crispy_bean,Correct
2987,shrimp_rice,shrimp_rice,Correct
2988,nougat,nougat,Correct
